SPEED,ACCELERATION,ALTITUDE,CLASS
5.526,0.1,-0.3,HHD
5.8824,0.1,-0.4,HHD
6.2892,0.1,-0.2,HHD
6.7716,0.1,-0.2,HHD
7.3044,0.1,0.3,HHD
7.7652,0.1,0.5,HHD
8.2152,0.1,0.3,HHD
8.5896,0.1,0,HHD
8.9208,0.1,-0.3,HHD
9.2556,0.1,0.2,HHD
9.6408,0.1,0.3,HHD
9.9036,0.1,0.3,HHD
10.1052,0.1,0.2,HHD
10.3068,0.1,-0.1,HHD
10.4868,0,-0.1,HHD
10.4904,0,0.1,HHD
10.4724,0,-0.2,HHD
10.476,0,-0.6,HHD
10.53,0,-0.5,HHD
10.5444,0,-0.2,HHD
10.5192,0,0.2,HHD
10.4796,0,0.3,HHD
10.6524,0,0.1,HHD
10.908,0.1,-0.5,HHD
11.1204,0.1,0.3,HHD
11.5488,0.1,0,HHD
11.9268,0.1,-0.1,HHD
12.2508,0.1,0.1,HHD
12.5712,0.1,0.1,HHD
12.8592,0.1,-0.9,HHD
13.068,0.1,-0.4,HHD
13.248,0.1,-0.5,HHD
13.3164,0,0.3,HHD
13.23,0,-0.6,HHD
13.1652,0,0,HHD
13.05,0,-0.2,HHD
13.0716,0,-0.3,HHD
13.1508,0,0,HHD
13.2084,0,0.3,HHD
13.23,0,0,HHD
13.3164,0,0.3,HHD
13.3632,0,0.1,HHD
13.4352,0,-0.4,HHD
13.5432,0,-0.9,HHD
13.5648,0,-0.6,HHD
13.608,0,-0.6,HHD
13.626,0,0,HHD
13.5828,0,0.2,HHD
13.5324,0,0.3,HHD
13.662,0,0.2,HHD
13.644,0,0,HHD
13.7232,0,0,HHD
13.788,0,0.3,HHD
13.7772,0,-0.5,HHD
13.9212,0,0.2,HHD
14.0148,0,-0.1,HHD
14.1732,0,-1.4,HHD
14.2956,0,-0.5,HHD
14.3892,0,-0.2,HHD
14.382,0,0.2,HHD
14.5872,0.1,0.6,HHD
14.6844,0,0.3,HHD
14.7564,0,0.5,HHD
14.9148,0,0.3,HHD
15.0516,0,0.3,HHD
15.1992,0,0,HHD
15.1992,0,0.2,HHD
15.2532,0,-0.1,HHD
15.3756,0,0,HHD
15.408,0,0.1,HHD
15.4332,0,0.5,HHD
15.552,0,0.6,HHD
15.6024,0,0.6,HHD
15.6312,0,0.7,HHD
15.732,0,0.3,HHD
15.7716,0,0.7,HHD
15.8796,0,0.7,HHD
16.0704,0.1,0.6,HHD
16.254,0.1,0.3,HHD
16.3908,0,0.5,HHD
16.5024,0,0.3,HHD
16.5924,0,0.8,HHD
16.7328,0,0.3,HHD
16.884,0,0,HHD
16.8696,0,0.3,HHD
16.9992,0,0.8,HHD
17.028,0,0.5,HHD
16.9848,0,-0.9,HHD
16.8696,0,-1.5,HHD
16.9092,0,-1.3,HHD
16.92,0,-1.2,HHD
16.9812,0,-0.5,HHD
17.0352,0,-0.9,HHD
16.9956,0,0.3,HHD
17.1108,0,-0.3,HHD
17.0928,0,-0.4,HHD
17.1144,0,-0.4,HHD
17.2548,0,-0.2,HHD
17.3988,0,-0.3,HHD
17.5608,0,0.1,HHD
17.6508,0,0.6,HHD
17.5536,0,0.7,HHD
17.478,0,0.2,HHD
17.4276,0,0.9,HHD
17.2836,0,0.4,HHD
17.118,0,-0.3,HHD
17.0244,0,1,HHD
16.8516,0,0.5,HHD
16.6392,-0.1,0,HHD
16.3836,-0.1,-0.9,HHD
16.2612,0,0.4,HHD
16.2828,0,0.9,HHD
16.2684,0,1.5,HHD
16.2792,0,0.9,HHD
16.3368,0,0.5,HHD
16.5168,0,0.7,HHD
16.6104,0,0.7,HHD
16.7436,0,0.2,HHD
16.8552,0,-0.2,HHD
16.8768,0,0.1,HHD
16.9596,0,-0.5,HHD
16.9668,0,0,HHD
16.8732,0,0.1,HHD
16.902,0,0,HHD
16.7976,0,0.3,HHD
16.7256,0,0.1,HHD
16.704,0,-0.2,HHD
16.542,0,0.2,HHD
16.5204,0,0.2,HHD
16.4484,0,0.5,HHD
16.3116,0,-0.3,HHD
16.2,0,-0.1,HHD
16.2072,0,-0.1,HHD
16.0812,0,-2.2,HHD
16.0776,0,-1.8,HHD
15.9588,0,-1,HHD
15.8832,0,-1.3,HHD
15.912,0,-0.5,HHD
15.8328,0,-0.2,HHD
15.9264,0,-0.3,HHD
15.9444,0,0.6,HHD
16.0164,0,-0.1,HHD
16.002,0,0,HHD
16.1748,0,0.2,HHD
16.2468,0,0.2,HHD
16.1928,0,0.4,HHD
16.0128,0,0.3,HHD
15.8652,0,0.3,HHD
15.7788,0,0.4,HHD
15.5196,-0.1,0.5,HHD
15.3288,-0.1,0.2,HHD
15.0768,-0.1,0.3,HHD
14.9328,0,0.5,HHD
14.5908,-0.1,0.8,HHD
14.2776,-0.1,0.8,HHD
14.148,0,0.2,HHD
14.166,0,0.6,HHD
14.0904,0,-0.4,HHD
14.022,0,0.1,HHD
14.0004,0,0.2,HHD
13.9032,0,0,HHD
13.824,0,-0.2,HHD
13.698,0,0.1,HHD
13.5504,0,-0.2,HHD
13.4532,0,0,HHD
13.2912,0,-0.5,HHD
13.0716,-0.1,-0.4,HHD
12.8232,-0.1,0.5,HHD
12.6432,0,0.8,HHD
12.5172,0,0.2,HHD
12.4884,0,-0.2,HHD
12.4704,0,0.3,HHD
12.4992,0,-0.2,HHD
12.5316,0,0.1,HHD
12.4812,0,-0.1,HHD
12.4416,0,-0.1,HHD
12.4056,0,-0.2,HHD
12.3552,0,0,HHD
12.3408,0,-0.2,HHD
12.258,0,-0.4,HHD
12.132,0,-0.5,HHD
12.0672,0,-0.2,HHD
11.916,0,-0.3,HHD
11.7756,0,-0.4,HHD
11.6712,0,-0.5,HHD
11.592,0,-0.7,HHD
11.5056,0,-0.7,HHD
11.6388,0,-0.6,HHD
11.5128,0,-0.4,HHD
11.4408,0,-0.5,HHD
11.4156,0,-0.6,HHD
11.4408,0,-0.2,HHD
11.5236,0,-0.5,HHD
11.754,0.1,-0.3,HHD
12.006,0.1,0.4,HHD
12.2724,0.1,-0.4,HHD
12.5748,0.1,-0.4,HHD
12.7656,0.1,0.1,HHD
13.0356,0.1,0.3,HHD
13.212,0,-0.5,HHD
13.4496,0.1,0.4,HHD
13.5468,0,0.1,HHD
13.6332,0,0.6,HHD
13.6044,0,0.3,HHD
13.5972,0,0.2,HHD
13.4424,0,0.6,HHD
13.2732,0,0.9,HHD
13.0932,0,0.7,HHD
12.9312,0,0.5,HHD
12.8232,0,0.7,HHD
12.6252,-0.1,0.6,HHD
12.4164,-0.1,0.3,HHD
12.1752,-0.1,0.3,HHD
11.9664,-0.1,0.7,HHD
11.6496,-0.1,0.3,HHD
11.5056,0,0.5,HHD
11.3724,0,-0.5,HHD
11.214,0,-0.1,HHD
11.1564,0,0.6,HHD
11.0952,0,0.1,HHD
11.0448,0,-0.3,HHD
10.9836,0,-0.1,HHD
10.9656,0,-0.2,HHD
10.9188,0,-0.3,HHD
10.9872,0,-0.5,HHD
11.0844,0,0,HHD
11.106,0,-0.3,HHD
11.1816,0,0.3,HHD
11.1024,0,-0.2,HHD
11.124,0,-0.3,HHD
11.1276,0,0,HHD
11.124,0,-0.4,HHD
11.1024,0,0,HHD
11.1672,0,0.1,HHD
11.2068,0,-0.1,HHD
11.142,0,0.2,HHD
11.178,0,0.4,HHD
11.0952,0,0.6,HHD
11.1672,0,0.3,HHD
11.214,0,1.1,HHD
11.1168,0,1.1,HHD
11.0808,0,1,HHD
11.0736,0,0.2,HHD
11.0376,0,0,HHD
10.9692,0,-0.3,HHD
10.9224,0,-0.6,HHD
10.7856,0,-0.5,HHD
10.7388,0,0.1,HHD
10.6164,0,-0.3,HHD
10.5624,0,-0.2,HHD
10.5948,0,-0.2,HHD
10.5444,0,0.6,HHD
10.5084,0,0.2,HHD
10.5336,0,0,HHD
10.5696,0,0.7,HHD
10.5696,0,0.3,HHD
10.6056,0,0.6,HHD
10.7244,0,0.8,HHD
10.782,0,0.2,HHD
10.6416,0,-0.4,HHD
10.4112,-0.1,-0.4,HHD
10.4256,0,-0.7,HHD
10.3392,0,-0.4,HHD
10.2528,0,-0.8,HHD
10.0908,0,-0.8,HHD
9.9648,0,-0.7,HHD
9.7416,-0.1,-0.6,HHD
9.3996,-0.1,-1.1,HHD
9.0828,-0.1,-0.8,HHD
8.9604,0,-0.1,HHD
9.108,0,-1.1,HHD
9.0432,0,-1.4,HHD
9.0684,0,-1.5,HHD
9.0576,0,-0.6,HHD
9.1944,0,-0.5,HHD
9.3096,0,-0.1,HHD
9.6228,0.1,0.8,HHD
9.954,0.1,1.2,HHD
10.4004,0.1,0.9,HHD
10.7496,0.1,1,HHD
10.9152,0,-0.1,HHD
11.2212,0.1,0.7,HHD
11.448,0.1,0.6,HHD
11.5812,0,0.3,HHD
11.4696,0,0,HHD
11.43,0,-0.7,HHD
11.3364,0,0.7,HHD
11.2608,0,0.6,HHD
11.1312,0,0.1,HHD
10.962,0,-0.4,HHD
10.818,0,0.5,HHD
10.6128,-0.1,1.6,HHD
10.3572,-0.1,0.9,HHD
10.1628,-0.1,1.2,HHD
10.1808,0,0.5,HHD
10.08,0,0.2,HHD
9.9324,0,0.1,HHD
9.7488,-0.1,0.1,HHD
9.4896,-0.1,0.2,HHD
9.0756,-0.1,-0.7,HHD
8.5392,-0.1,-0.8,HHD
7.776,-0.2,0.6,HHD
6.9228,-0.2,-0.1,HHD
6.0192,-0.3,-0.4,HHD
5.0724,-0.3,-0.1,HHD
4.1688,-0.3,0,HHD
3.3156,-0.2,-0.2,HHD
2.5092,-0.2,-0.3,HHD
1.7676,-0.2,-0.3,HHD
0,-0.5,0,HHD
0,0,-0.1,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,-0.1,HHD
0,0,0.1,HHD
0,0,-0.2,HHD
3.2436,0.9,-0.6,HHD
2.718,-0.1,-0.6,HHD
2.2392,-0.1,0.1,HHD
1.7712,-0.1,-0.1,HHD
1.6524,0,0.8,HHD
0,-0.5,0.5,HHD
0,0,-0.5,HHD
1.2852,0.4,-0.1,HHD
0,-0.4,0,HHD
0,0,0.4,HHD
0,0,0.2,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0.8784,0.2,-0.5,HHD
1.0008,0,0,HHD
0,-0.3,0.1,HHD
0,0,0.1,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0.8208,0.2,0.2,HHD
0.8532,0,0,HHD
0.954,0,0.1,HHD
1.1052,0,0.2,HHD
1.3392,0.1,0.3,HHD
1.6488,0.1,0.3,HHD
2.034,0.1,0.3,HHD
2.4228,0.1,0.1,HHD
2.844,0.1,-0.3,HHD
3.2616,0.1,0.3,HHD
3.6288,0.1,-0.1,HHD
3.942,0.1,0.3,HHD
4.302,0.1,-0.3,HHD
4.6908,0.1,0.5,HHD
5.0508,0.1,0.2,HHD
5.364,0.1,0.3,HHD
5.634,0.1,0.6,HHD
5.8248,0.1,-0.1,HHD
6.0372,0.1,0.1,HHD
6.1092,0,-0.4,HHD
6.1812,0,0,HHD
6.318,0,-0.1,HHD
6.3468,0,-0.2,HHD
6.2964,0,-1.6,HHD
6.2352,0,-0.8,HHD
6.192,0,-0.5,HHD
6.1452,0,-0.6,HHD
6.174,0,-0.5,HHD
6.1272,0,-0.5,HHD
6.0984,0,-0.9,HHD
6.1128,0,-0.5,HHD
6.192,0,-1.2,HHD
6.2352,0,-0.4,HHD
6.3936,0,-0.4,HHD
6.5232,0,-0.4,HHD
6.5952,0,-0.4,HHD
6.6492,0,-0.2,HHD
6.5664,0,-0.3,HHD
6.5916,0,-0.8,HHD
6.5808,0,-0.3,HHD
6.588,0,-0.3,HHD
6.4728,0,-0.5,HHD
6.3432,0,-0.4,HHD
6.12,-0.1,-0.6,HHD
5.796,-0.1,-0.3,HHD
5.5008,-0.1,-0.8,HHD
5.0796,-0.1,-0.6,HHD
4.8528,-0.1,-0.6,HHD
4.4532,-0.1,-0.7,HHD
4.1652,-0.1,-0.6,HHD
3.8772,-0.1,-0.7,HHD
3.6396,-0.1,-0.5,HHD
3.4236,-0.1,-0.4,HHD
3.2076,-0.1,-0.2,HHD
3.0924,0,-0.4,HHD
2.7864,-0.1,0.2,HHD
2.6892,0,-0.1,HHD
2.4876,-0.1,-0.1,HHD
2.2536,-0.1,-0.1,HHD
1.962,-0.1,-0.1,HHD
1.674,-0.1,-0.2,HHD
0,-0.5,-0.1,HHD
0,0,-0.2,HHD
0,0,-0.1,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
1.0008,0.3,1.9,HHD
1.2276,0.1,0.3,HHD
1.512,0.1,0.1,HHD
1.8396,0.1,0.2,HHD
2.178,0.1,0.2,HHD
2.3148,0,0.2,HHD
2.4768,0,0.3,HHD
2.6352,0,0.6,HHD
2.8224,0.1,0.9,HHD
2.9628,0,0.7,HHD
3.1104,0,0.9,HHD
3.2148,0,0.4,HHD
3.132,0,0.3,HHD
2.9412,-0.1,0.1,HHD
2.7972,0,0.3,HHD
2.9016,0,0.1,HHD
3.0456,0,0,HHD
3.3048,0.1,0,HHD
3.474,0,-0.1,HHD
3.6072,0,0.1,HHD
3.7044,0,0.2,HHD
3.8268,0,0.1,HHD
4.1544,0.1,0.1,HHD
4.4496,0.1,0,HHD
4.8348,0.1,0,HHD
5.1876,0.1,0,HHD
5.4,0.1,0.1,HHD
5.5152,0,0,HHD
5.6232,0,0,HHD
5.7636,0,-0.2,HHD
6.0804,0.1,-0.3,HHD
6.3504,0.1,-0.3,HHD
6.588,0.1,-0.3,HHD
6.8472,0.1,1.1,HHD
6.8868,0,0.6,HHD
6.912,0,-0.1,HHD
6.9624,0,0,HHD
6.948,0,0,HHD
7.1244,0,0,HHD
7.3728,0.1,-0.3,HHD
7.596,0.1,-0.2,HHD
7.6572,0,-2.1,HHD
7.8336,0,-0.5,HHD
7.9992,0,-0.6,HHD
8.2692,0.1,-0.6,HHD
8.496,0.1,-0.4,HHD
8.8164,0.1,-1.6,HHD
9.1188,0.1,-0.6,HHD
9.3024,0.1,-0.5,HHD
9.396,0,-0.4,HHD
9.4248,0,-0.8,HHD
9.6048,0.1,-0.8,HHD
9.6012,0,-1.1,HHD
9.6444,0,-0.8,HHD
9.702,0,-0.8,HHD
9.792,0,-0.8,HHD
9.8748,0,-0.6,HHD
9.8496,0,-0.3,HHD
9.7488,0,-0.8,HHD
9.8064,0,-0.6,HHD
9.7884,0,-0.6,HHD
9.6948,0,-1.4,HHD
9.5112,-0.1,-1.2,HHD
9.2232,-0.1,-0.5,HHD
8.928,-0.1,-1.1,HHD
8.6868,-0.1,-1.3,HHD
8.334,-0.1,-1.3,HHD
8.136,-0.1,-0.7,HHD
7.9704,0,-0.1,HHD
7.5528,-0.1,0.1,HHD
7.1136,-0.1,0.3,HHD
6.8724,-0.1,0.6,HHD
6.732,0,0,HHD
6.7284,0,0.5,HHD
6.8256,0,0.3,HHD
6.8688,0,0.8,HHD
6.9696,0,0.8,HHD
7.0596,0,0.3,HHD
7.2864,0.1,0.7,HHD
7.6608,0.1,0.2,HHD
8.0604,0.1,0.4,HHD
8.3556,0.1,0.5,HHD
8.658,0.1,0.5,HHD
8.892,0.1,0.9,HHD
8.9928,0,2.9,HHD
9.0864,0,2.4,HHD
9.1944,0,3.6,HHD
9.1404,0,2,HHD
9.0792,0,1.1,HHD
9.0324,0,1.2,HHD
9.0288,0,0.2,HHD
9,0,-0.6,HHD
8.9604,0,-1.2,HHD
9.0828,0,0.5,HHD
9.036,0,0.3,HHD
9.0288,0,0.6,HHD
9.0792,0,1.3,HHD
9.126,0,1.2,HHD
9.2016,0,1.2,HHD
9.2448,0,0.5,HHD
9.2196,0,0,HHD
9.1728,0,-0.1,HHD
9.1332,0,-0.8,HHD
8.9244,-0.1,-0.2,HHD
8.8416,0,0.3,HHD
8.7264,0,-0.1,HHD
8.5824,0,-1.2,HHD
8.5392,0,-1.3,HHD
8.3484,-0.1,0,HHD
8.1936,0,-0.3,HHD
8.136,0,-0.7,HHD
8.1576,0,-0.3,HHD
8.154,0,0.1,HHD
8.2476,0,-0.2,HHD
8.1972,0,-0.5,HHD
8.1864,0,-1.1,HHD
8.1108,0,-0.2,HHD
7.9992,0,1.7,HHD
7.8732,0,-0.1,HHD
7.7616,0,0.6,HHD
7.4304,-0.1,0.3,HHD
7.1496,-0.1,0.4,HHD
6.966,-0.1,0.1,HHD
6.8688,0,-0.4,HHD
6.9012,0,-1.4,HHD
6.9012,0,0.1,HHD
6.8508,0,-0.1,HHD
6.858,0,-0.6,HHD
7.0344,0,0.9,HHD
7.164,0,-0.4,HHD
7.4916,0.1,-0.5,HHD
7.6644,0,-0.1,HHD
7.8588,0.1,0.1,HHD
8.0064,0,0.2,HHD
8.1396,0,0.5,HHD
8.172,0,0.7,HHD
8.2296,0,0.2,HHD
8.3628,0,0.3,HHD
8.3952,0,1,HHD
8.4492,0,-0.2,HHD
8.478,0,1.9,HHD
8.5428,0,0.8,HHD
8.5248,0,1.1,HHD
8.3556,0,0.6,HHD
8.19,0,0.7,HHD
8.19,0,0.6,HHD
8.2908,0,0.9,HHD
8.3124,0,-0.2,HHD
8.4132,0,-0.5,HHD
8.5896,0,-0.8,HHD
8.7984,0.1,-0.5,HHD
9.0936,0.1,0.1,HHD
9.3492,0.1,0.1,HHD
9.7308,0.1,-0.3,HHD
10.0476,0.1,0,HHD
10.188,0,0,HHD
10.2312,0,0.4,HHD
10.2384,0,2.7,HHD
10.314,0,0.6,HHD
10.1772,0,-0.1,HHD
10.008,0,1,HHD
9.9648,0,0.6,HHD
9.9468,0,0.4,HHD
9.9432,0,0,HHD
9.9828,0,0,HHD
10.1088,0,-0.2,HHD
10.3284,0.1,-0.4,HHD
10.5156,0.1,-0.4,HHD
10.548,0,-0.8,HHD
10.6632,0,0.2,HHD
10.9116,0.1,-1.8,HHD
10.944,0,-0.2,HHD
11.0304,0,0.2,HHD
11.1276,0,-1.5,HHD
11.1888,0,-0.7,HHD
11.2644,0,-0.3,HHD
11.3544,0,-0.6,HHD
11.3832,0,-1,HHD
11.3652,0,-0.8,HHD
11.466,0,-0.1,HHD
11.34,0,0.8,HHD
11.1744,0,-0.5,HHD
10.9512,-0.1,-0.6,HHD
10.6776,-0.1,-1.5,HHD
10.4796,-0.1,0.4,HHD
10.368,0,1.9,HHD
10.1088,-0.1,1.4,HHD
9.99,0,1.9,HHD
9.9324,0,-0.6,HHD
9.81,0,-0.8,HHD
9.6624,0,0,HHD
9.5292,0,-0.2,HHD
9.4032,0,-0.3,HHD
9.2484,0,0.1,HHD
9.1008,0,-0.8,HHD
8.8596,-0.1,-0.4,HHD
8.748,0,1.4,HHD
8.5176,-0.1,-0.7,HHD
8.2728,-0.1,0.9,HHD
8.0028,-0.1,0.4,HHD
7.884,0,0.5,HHD
7.7688,0,-0.5,HHD
7.7184,0,0.6,HHD
7.5276,-0.1,-0.5,HHD
7.4412,0,0.2,HHD
7.4268,0,-0.2,HHD
7.4304,0,3.7,HHD
7.5636,0,2.6,HHD
7.65,0,1.3,HHD
7.8696,0.1,-0.1,HHD
7.9236,0,-0.1,HHD
7.6536,-0.1,0,HHD
7.3548,-0.1,0.9,HHD
7.1136,-0.1,0.7,HHD
6.696,-0.1,-0.1,HHD
6.1272,-0.2,0.1,HHD
5.3748,-0.2,0.3,HHD
4.5288,-0.2,-0.3,HHD
3.7188,-0.2,0.2,HHD
2.8512,-0.2,-0.2,HHD
2.0412,-0.2,0.1,HHD
1.6524,-0.1,-0.1,HHD
0,-0.5,0.1,HHD
0,0,0,HHD
0,0,0.1,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
1.008,0.3,-0.6,HHD
0,-0.3,0.3,HHD
0,0,0.1,HHD
0,0,-0.5,HHD
0,0,-0.5,HHD
0,0,0.2,HHD
0,0,-0.3,HHD
0,0,-0.1,HHD
0.72,0.2,0.2,HHD
0,-0.2,-0.1,HHD
0,0,-0.2,HHD
0,0,0,HHD
0,0,-0.2,HHD
0.648,0.2,-0.4,HHD
0,-0.2,0.6,HHD
0,0,0.4,HHD
0.54,0.2,0,HHD
0,-0.2,-0.7,HHD
0,0,-0.1,HHD
0,0,-0.8,HHD
0,0,-0.3,HHD
0,0,-0.3,HHD
0,0,0.3,HHD
0,0,0.1,HHD
0,0,-0.1,HHD
0,0,-0.2,HHD
0,0,-0.1,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
0,0,0,HHD
1.26,0.4,-1.3,HHD
0.684,-0.2,0.4,HHD
0.576,0,-0.6,HHD
1.908,0.4,-0.4,HHD
2.772,0.2,0.2,HHD
3.204,0.1,-0.1,HHD
3.132,0,-0.2,HHD
3.204,0,-0.1,HHD
3.564,0.1,0,HHD
3.312,-0.1,0.1,HHD
3.312,0,0.2,HHD
3.6,0.1,0.1,HHD
3.672,0,0.1,HHD
2.916,-0.2,0.2,HHD
3.06,0,0.3,HHD
3.24,0.1,0.4,HHD
2.772,-0.1,-0.2,HHD
